year,month,day,Population,GDP,Renewable_energy,Price,Gas Consumption
2018,March,6,445702961.75,15069384796816.953,18.583,17.7,6005.4
2018,March,5,445702961.75,15069384796816.953,18.583,17.52,6347.5
2018,March,4,445702961.75,15069384796816.953,18.583,17.615,6375.2
2018,March,3,445702961.75,15069384796816.953,18.583,17.71,7966.6
2018,March,2,445702961.75,15069384796816.953,18.583,17.805,10177.5
2018,March,1,445702961.75,15069384796816.953,18.583,17.56,11288.6
2018,February,28,445646784.5,14968347553675.338,18.526,17.35,11821.6
2018,February,27,445646784.5,14968347553675.338,18.526,19.195,11299.8
2018,February,26,445646784.5,14968347553675.338,18.526,18.69,10971.2
2018,February,25,445646784.5,14968347553675.338,18.526,19.263333333333335,8395.1
2018,February,24,445646784.5,14968347553675.338,18.526,19.836666666666666,7758.1
2018,February,23,445646784.5,14968347553675.338,18.526,20.41,8783.0
2018,February,22,445646784.5,14968347553675.338,18.526,19.94,8746.7
2018,February,21,445646784.5,14968347553675.338,18.526,19.78,8407.1
2018,February,20,445646784.5,14968347553675.338,18.526,19.77,7909.2
2018,February,19,445646784.5,14968347553675.338,18.526,19.3675,7820.9
2018,February,18,445646784.5,14968347553675.338,18.526,18.965,5707.8
2018,February,17,445646784.5,14968347553675.338,18.526,18.5625,5737.0
2018,February,16,445646784.5,14968347553675.338,18.526,18.16,6639.2
2018,February,15,445646784.5,14968347553675.338,18.526,17.79,7287.0
2018,February,14,445646784.5,14968347553675.338,18.526,18.07,7677.6
2018,February,13,445646784.5,14968347553675.338,18.526,18.305,8122.2
2018,February,12,445646784.5,14968347553675.338,18.526,17.95,7859.7
2018,February,11,445646784.5,14968347553675.338,18.526,17.933333333333334,5609.5
2018,February,10,445646784.5,14968347553675.338,18.526,17.916666666666664,6165.8
2018,February,9,445646784.5,14968347553675.338,18.526,17.9,8666.2
2018,February,8,445646784.5,14968347553675.338,18.526,17.74,9439.9
2018,February,7,445646784.5,14968347553675.338,18.526,18.16,9775.4
2018,February,6,445646784.5,14968347553675.338,18.526,17.88,9763.0
2018,February,5,445646784.5,14968347553675.338,18.526,17.59,9005.7
2018,February,4,445646784.5,14968347553675.338,18.526,17.78,6263.5
2018,February,3,445646784.5,14968347553675.338,18.526,17.97,5879.6
2018,February,2,445646784.5,14968347553675.338,18.526,18.16,6576.9
2018,February,1,445646784.5,14968347553675.338,18.526,18.15,6344.8
2018,January,31,445590607.25,14867310310533.72,18.468999999999998,17.88,5919.9
2018,January,30,445590607.25,14867310310533.72,18.468999999999998,17.41,6014.3
2018,January,29,445590607.25,14867310310533.72,18.468999999999998,17.395,5136.8
2018,January,28,445590607.25,14867310310533.72,18.468999999999998,17.523333333333333,3926.1
2018,January,27,445590607.25,14867310310533.72,18.468999999999998,17.651666666666667,4695.2
2018,January,26,445590607.25,14867310310533.72,18.468999999999998,17.78,6441.4
2018,January,25,445590607.25,14867310310533.72,18.468999999999998,17.78,6223.1
2018,January,24,445590607.25,14867310310533.72,18.468999999999998,17.79,5148.7
2018,January,23,445590607.25,14867310310533.72,18.468999999999998,18.2,5925.8
2018,January,22,445590607.25,14867310310533.72,18.468999999999998,18.545,6850.0
2018,January,21,445590607.25,14867310310533.72,18.468999999999998,18.42666666666667,5594.4
2018,January,20,445590607.25,14867310310533.72,18.468999999999998,18.308333333333334,6336.7
2018,January,19,445590607.25,14867310310533.72,18.468999999999998,18.19,7663.7
2018,January,18,445590607.25,14867310310533.72,18.468999999999998,18.35,7517.5
2018,January,17,445590607.25,14867310310533.72,18.468999999999998,18.44,7655.5
2018,January,16,445590607.25,14867310310533.72,18.468999999999998,18.9,7093.8
2018,January,15,445590607.25,14867310310533.72,18.468999999999998,19.12625,7404.3
2018,January,14,445590607.25,14867310310533.72,18.468999999999998,19.3525,6015.0
2018,January,13,445590607.25,14867310310533.72,18.468999999999998,19.57875,5658.8
2018,January,12,445590607.25,14867310310533.72,18.468999999999998,19.805,6375.9
2018,January,11,445590607.25,14867310310533.72,18.468999999999998,19.32,6481.6
2018,January,10,445590607.25,14867310310533.72,18.468999999999998,19.32,6387.4
2018,January,9,445590607.25,14867310310533.72,18.468999999999998,19.435,6606.9
2018,January,8,445590607.25,14867310310533.72,18.468999999999998,19.05,6883.5
2018,January,7,445590607.25,14867310310533.72,18.468999999999998,19.003333333333334,4479.7
2018,January,6,445590607.25,14867310310533.72,18.468999999999998,18.956666666666667,3495.0
2018,January,5,445590607.25,14867310310533.72,18.468999999999998,18.91,4190.7
2018,January,4,445590607.25,14867310310533.72,18.468999999999998,19.2,4203.2
2018,January,3,445590607.25,14867310310533.72,18.468999999999998,19.32,4470.1
2018,January,2,445590607.25,14867310310533.72,18.468999999999998,19.32,4055.6
2018,January,1,445590607.25,14867310310533.72,18.468999999999998,19.21,3118.4
